;video_id;view_count;like_count;favorite_count;comment_count;positive_score;negative_score;neutral_score;compound_score
186;Gr3SpnSZOnw;1209775;27966;0;2523;0.13957055214723926;0.029141104294478526;0.7960122699386503;0.042467638036809856
187;zR0OnzR-oUE;537075;15758;0;1256;0.09239940387481371;0.03353204172876304;0.8561847988077497;0.02353435171385992
188;yKbhQv4Evwk;599539;23477;0;1044;0.10158730158730159;0.03333333333333333;0.8301587301587302;0.028556031746031767
189;Aqro2sFwA0w;491998;21665;0;556;0.10571923743500866;0.024263431542461005;0.854419410745234;0.032794974003466204
190;AWeURu8jQeY;372893;10888;0;455;0.0712401055408971;0.0395778364116095;0.8713720316622692;0.012680343007915578
191;O2yp8FR4XXg;1082166;32835;0;2570;0.011494252873563218;0.0019704433497536944;0.9766830870279146;0.004369359605911328
192;HsIf_f63QYU;791938;31245;0;1874;0.11439732142857142;0.04631696428571429;0.8225446428571429;0.026907421874999938
193;8kQ7_BXoQ5M;655007;19631;0;2004;0.08891013384321224;0.019120458891013385;0.8718929254302104;0.027357456978967517
194;9BKwK97R0Hk;727463;31404;0;1872;0.10513833992094862;0.043478260869565216;0.8403162055335969;0.02324766798418973
195;Gkh2EqJAhN0;682986;47977;0;2587;0.2361963190184049;0.010224948875255624;0.7341513292433538;0.09672832310838417
196;AOGx428D_WU;917054;20932;0;1136;0.09504373177842565;0.03323615160349854;0.8367346938775511;0.024196618075801726
197;fpocukZN6KY;483803;19434;0;1571;0.10104529616724739;0.041811846689895474;0.8118466898954704;0.02282288037166087
198;lKdD9cPaFZo;3992807;76133;0;3479;0.10427807486631016;0.02406417112299465;0.8636363636363636;0.034806684491978615
199;0e0TJskjhmk;972791;49798;0;5609;0.08144519289650949;0.04102878138395591;0.868952847519902;0.017809797917942453
200;--zzdKzH4OQ;396677;17519;0;966;0.01048951048951049;0.0021853146853146855;0.9733391608391608;0.0032676136363636366
201;6c7TGhvrAzQ;510914;25037;0;1111;0.07677902621722846;0.03745318352059925;0.8698501872659176;0.019290636704119853
202;Plw0e_nFtuc;920644;32977;0;3647;0.11571428571428571;0.03428571428571429;0.8285714285714286;0.03455385714285717
203;eMu0AkOaRJI;482859;17697;0;2172;0.09993906154783669;0.029859841560024376;0.8598415600243754;0.029634856794637395
204;UF3p7nFcItk;717796;13067;0;900;0.08108108108108109;0.06906906906906907;0.8258258258258259;0.010451051051051053
205;xgVzx0vq-Iw;667109;16441;0;1313;0.06573589296102385;0.04072134962187318;0.8598022105875509;0.009396393251890633
206;eRFAUYRF3yY;668006;20400;0;1087;0.08132530120481928;0.05220883534136546;0.8473895582329317;0.011919879518072284
207;6R6999VZKPc;636190;26679;0;1529;0.10441767068273092;0.03681392235609103;0.8386880856760375;0.026178647925033452
208;PgjyyTRg_rs;588500;32354;0;1718;0.1103448275862069;0.026600985221674877;0.8448275862068966;0.03362133004926104
209;1_f1IcESMzs;499562;21547;0;599;0.11936036550542548;0.03997715591090805;0.8195316961736151;0.032538777841233525
210;0hgAA88ESnc;1025894;33469;0;2408;0.1164021164021164;0.03222703222703223;0.8364598364598365;0.0338656084656084
211;gBsZt0n-wb4;97109;4413;0;358;0.11518324607329843;0.038394415357766144;0.8324607329842932;0.0295937172774869
212;aZdR3TJRtX8;448183;20580;0;601;0.093603744149766;0.029641185647425898;0.8564742589703588;0.025142043681747266
213;xiG-X9pCSnw;562779;26290;0;1030;0.010738831615120275;0.002147766323024055;0.9810996563573883;0.002930841924398626
214;WTXwUO41V40;536246;22032;0;1225;0.09644670050761421;0.03350253807106599;0.8477157360406091;0.022925989847715728
215;EdVy2Inkb84;619996;21733;0;960;0.08968177434908389;0.04243008678881389;0.8524590163934426;0.020316779170684675
216;aw2f2rmMJmI;723996;18183;0;1022;0.07455890722822994;0.03016505406943654;0.8668184405236198;0.017504268639726817
217;7NjfdOEbk7Q;341892;9874;0;416;0.10787671232876712;0.0410958904109589;0.821917808219178;0.02783681506849315
218;lvQYpY-aZGw;1919725;127247;0;15561;0.12380952380952381;0.08;0.7847619047619048;0.01757314285714286
219;hb4ymmj1bbs;647095;27642;0;1608;0.11641791044776119;0.023880597014925373;0.844776119402985;0.037369651741293544
220;PqzmrKMcSe0;470643;16029;0;1126;0.07493540051679587;0.040051679586563305;0.8178294573643411;0.015597028423772606
221;UqVsjXtazF4;348316;7071;0;599;0.1111111111111111;0.037037037037037035;0.7962962962962963;0.03345925925925925
222;TKw4P80W06A;467504;15687;0;1132;0.1179985063480209;0.03659447348767737;0.8259895444361464;0.03075519044062734
223;NL-c3Hy_vdk;609443;23433;0;1494;0.1333955223880597;0.04011194029850746;0.808768656716418;0.038944309701492555
224;hU1xcjmf5m4;443651;15879;0;982;0.10128458498023715;0.03705533596837945;0.8409090909090909;0.02577979249011853
225;DIOCRHp9K2g;662999;21815;0;1462;0.10584958217270195;0.04178272980501393;0.8342618384401114;0.02842339832869082
226;VmSSZvXh7r4;574020;15764;0;767;0.08753943217665615;0.032334384858044164;0.8596214511041009;0.020065299684542584
227;t_Z2yVnj0yQ;646391;22306;0;607;0.0951683748169839;0.04148365056124939;0.8521229868228404;0.020033674963396773
228;VqcOmxZCYnc;344648;12288;0;992;0.07894736842105263;0.02894736842105263;0.8598684210526316;0.020424407894736856
229;ENIgZECs1fQ;1385153;34539;0;3334;0.01339109885781804;0.0031508467900748325;0.9775502166207168;0.003414454509649469
230;fQY78hDmITA;663720;27205;0;1189;0.11493288590604027;0.025167785234899327;0.8414429530201343;0.03875419463087244
231;34hcyB0l_lI;715554;17235;0;1053;0.08004158004158005;0.033264033264033266;0.8638253638253638;0.01705530145530145
232;gi_pJeLAbGA;629439;25935;0;1780;0.09305064782096584;0.0353356890459364;0.8421672555948174;0.021580800942285046
233;y8RSbunK-pc;576829;16070;0;665;0.10022026431718062;0.04185022026431718;0.8458149779735683;0.0241023127753304
234;wv9mM-tcIFg;660292;52440;0;5781;0.11209439528023599;0.035398230088495575;0.8333333333333334;0.03165280235988201
235;pDuR-zEvYRo;542205;20981;0;779;0.1015625;0.036458333333333336;0.84765625;0.027652083333333324
236;cJ9e8hEEpZE;442961;16147;0;982;0.015795411808950735;0.004136893569010906;0.9725460699511095;0.0036481007897705905
237;gHHVZ3zl6TU;198822;6071;0;515;0.08206106870229007;0.04007633587786259;0.8606870229007634;0.01636183206106871
238;UpIAzr08fak;903856;34602;0;1809;0.10401188707280833;0.03268945022288262;0.8358098068350669;0.03002117384843982
239;0ooC76rWLps;664023;18219;0;1114;0.07519242155121374;0.03848431024274719;0.8703374777975134;0.01509478981645945
240;2g3cdkWNE2s;744164;18434;0;889;0.07989167230873392;0.027081922816519974;0.8564658090724442;0.02060433310765066
241;ctilQu7nwxg;526438;21647;0;1380;0.10006715916722633;0.040295500335795834;0.847548690396239;0.025175419744795167
242;nw-N2Uy-tB0;784139;22033;0;990;0.08876221498371335;0.04315960912052117;0.8542345276872965;0.02052728013029317
243;wano7jtYJQI;438718;16155;0;792;0.08031496062992126;0.03569553805774278;0.8587926509186352;0.017213543307086625
244;qRwCE4tuJLc;547380;8246;0;433;0.08582089552238806;0.05223880597014925;0.8582089552238806;0.014240298507462687
245;UjL4lh1ARaw;251149;12829;0;1007;0.0917384693360365;0.03395843892549417;0.8621388748099341;0.023012468322351726
246;mDPBneGDEGk;511684;22989;0;2135;0.11641321447299423;0.025170424750917672;0.826953329837441;0.03264399580492917
247;jVtHOADvi9M;527484;18300;0;636;0.08912896691424713;0.03646185010128292;0.8419986495611074;0.02361681296421337
248;Q4iJAWlvWmw;581844;17073;0;1037;0.09219858156028368;0.028368794326241134;0.8605200945626478;0.02716997635933806
249;JZXT8AxIL5U;615900;21052;0;1689;0.12422997946611909;0.04106776180698152;0.8049281314168378;0.03411252566735114
250;SQPOOSgFL4U;719560;21691;0;1449;0.12335329341317365;0.031137724550898204;0.8167664670658683;0.03709245508982037
251;cQ27FNg-g9k;499046;22645;0;1182;0.10747663551401869;0.04806408544726302;0.8331108144192256;0.024949732977303088
252;E_CqNjc7t80;669029;22950;0;1506;0.10683760683760683;0.026862026862026864;0.8571428571428571;0.031333943833943806
253;T38tV0DE_zM;470344;13924;0;586;0.10832025117739404;0.02773417059131345;0.8451072736787022;0.03151705913134478
254;4dAFfOF1834;423531;14525;0;645;0.016544117647058824;0.0030637254901960784;0.9751838235294118;0.0050063419117647055
255;A_uwFpblzdY;500125;19941;0;749;0.10523076923076922;0.04;0.835076923076923;0.02778344615384616
256;Rgvk5jyQe3A;598746;23616;0;1165;0.09448818897637795;0.022637795275590553;0.8740157480314961;0.03101811023622049
257;S_jVEmDdngA;882487;45326;0;1856;0.12452830188679245;0.02389937106918239;0.8358490566037736;0.041390503144654
258;zyQ7SX8BdWY;124879;2627;0;112;0.13741721854304637;0.028145695364238412;0.8245033112582781;0.0400865894039735
259;W3zxeyaO-ZI;1325469;25769;0;2403;0.09515859766277128;0.03005008347245409;0.8547579298831386;0.026488313856427373
260;VIIt1Bysmhw;665069;35340;0;1074;0.09641873278236915;0.03581267217630854;0.859504132231405;0.0244969696969697
261;u1qvD0qpaIk;490990;22046;0;1121;0.01304145319049837;0.0032603632976245926;0.9799720540288775;0.0034527247321844445
262;bXR8Uj1jzCY;347275;6535;0;308;0.1171875;0.0234375;0.8515625;0.047549218750000004
263;nrsE5BTe8uk;641902;29490;0;1896;0.1006423982869379;0.04782298358315489;0.8294075660242684;0.020909921484653836
264;bJ2hcjSfOmo;545921;24861;0;761;0.11639118457300275;0.03512396694214876;0.8023415977961432;0.031020936639118427
265;8QYRX4oLEqc;615902;24141;0;779;0.09538461538461539;0.03753846153846154;0.848;0.02136147692307693
266;VAdgn69L3C8;1059431;22727;0;1121;0.08487394957983194;0.0453781512605042;0.8445378151260504;0.015633949579831937
267;VXpNxYVsLi8;605123;17383;0;1289;0.07533234859675036;0.04579025110782865;0.8601674052191038;0.01158281634662728
268;LwEOmK5mSCY;456303;16855;0;1250;0.13190184049079753;0.026584867075664622;0.8312883435582822;0.0437951942740286
269;zAFD3_jnElY;793617;29492;0;1230;0.10990206746463548;0.03808487486398259;0.8389553862894451;0.030135473340587558
270;USCtB4vNTQc;995167;41474;0;2984;0.12267839687194526;0.02541544477028348;0.8250244379276638;0.04215131964809372
271;ebALytCCKHE;752997;20984;0;1451;0.010496568429551878;0.0036334275333064193;0.9769882922890594;0.0013105773112636252
272;nDhA_fcbpS8;691044;27728;0;1362;0.1092375366568915;0.019794721407624633;0.8497067448680352;0.036628225806451566
273;aqCkr58VoLU;1147971;34216;0;1639;0.12429378531073447;0.015065913370998116;0.8418079096045198;0.042521468926553715
274;0OZ_A8R8tmU;608697;28296;0;1459;0.09343936381709742;0.03180914512922465;0.8538767395626242;0.026883996023856875
275;PTf7Yz4KSLs;662709;24262;0;1097;0.09668633681343622;0.035406264185202;0.8547435315478893;0.025642805265546957
276;lFh33XzY5o4;678894;35312;0;1151;0.00839278220730172;0.005035669324381032;0.9815358791439363;0.0011748216533780953
277;iUD3j_FK_v4;535714;19902;0;1038;0.008899297423887589;0.00234192037470726;0.9831381733021077;0.001376393442622951
278;RMAiQnvUs6A;872387;24165;0;1066;0.10320781032078104;0.03347280334728033;0.8465829846582985;0.029400139470013954
279;FiU1mCRRybI;560182;21043;0;848;0.14588859416445624;0.03183023872679045;0.8037135278514589;0.048827320954907175
280;W-G_eJKd2xQ;907302;78601;0;4905;0.14538310412573674;0.029469548133595286;0.7956777996070727;0.04659037328094304
281;ZZNY1SZaIds;763647;26177;0;1448;0.09451219512195122;0.01768292682926829;0.8701219512195122;0.03046810975609754
282;2BdRtvpY0dk;512033;17676;0;1247;0.10271546635182999;0.025974025974025976;0.8417945690672963;0.03264433293978745
283;gNYKLX0W0Pk;833016;27598;0;1979;0.11629746835443038;0.03164556962025317;0.8338607594936709;0.03574090189873415
284;64fiuTDAv8Q;461543;14026;0;1121;0.09736842105263158;0.019736842105263157;0.8644736842105263;0.03237434210526317
285;lDANXi4eMgo;596016;21805;0;692;0.008083689966714217;0.0033285782215882074;0.9824060865430337;0.0009635282929148835
286;yllDWcotTz0;655038;24146;0;941;0.10555050045495905;0.02456778889899909;0.8553230209281165;0.0335115559599636
287;ApzxFer-Acg;600586;21958;0;1911;0.012098456403838132;0.0012515644555694619;0.9824780976220275;0.003423738005840635
288;2QzPC-GjEZo;581861;24853;0;938;0.10273972602739725;0.026541095890410957;0.8544520547945206;0.03075342465753424
289;Pv1c4dDkRd0;1053120;29014;0;2929;0.1271186440677966;0.022397094430992737;0.8353510895883777;0.043225544794188726
290;zIjLXAIfL4A;623795;27726;0;774;0.005733397037744864;0.002866698518872432;0.9808886765408504;0.0011183468705207834
291;LmlPbubynnc;839796;36884;0;2624;0.27586206896551724;0.034482758620689655;0.5862068965517241;0.09682758620689656
292;YC3B9Rx4yIg;372984;15115;0;1379;0.11958762886597939;0.03814432989690722;0.8288659793814434;0.03113649484536085
293;VDWvxHXJijA;543590;20778;0;968;0.11617458279845956;0.036585365853658534;0.8305519897304237;0.032329653401797144
294;ayWOFSfjcCw;439742;16229;0;528;0.06593406593406594;0.053652230122818355;0.8681318681318682;0.008884615384615394
295;OI1wbvd7UbU;580482;16632;0;870;0.08596373404969779;0.049026192075218265;0.8488918737407656;0.019087508394895942
296;Cda-rgWkfOc;724947;22699;0;2653;0.08426666666666667;0.030933333333333334;0.8581333333333333;0.01865178666666667
297;CRYocdFxXhg;813365;27860;0;857;0.0061525840853158325;0.002461033634126333;0.9786710418375718;0.0011058244462674326
298;G90vWXwYIzo;588599;19616;0;1127;0.09445745511319281;0.04371584699453552;0.8376268540202967;0.02106846213895395
299;dgsKvCSfI5I;526615;19629;0;867;0.09559187716691431;0.03863298662704309;0.8504210004952947;0.02262847944526992
300;Cq5G03vwMH0;575560;22724;0;687;0.10094142259414227;0.02510460251046025;0.8472803347280334;0.029275523012552266
301;Av2mhijtlg0;411625;16860;0;734;0.11416666666666667;0.04;0.8291666666666667;0.031243249999999997
302;8TF3YtBoOkI;573833;8325;0;522;0.10866141732283464;0.06141732283464567;0.8125984251968504;0.02026976377952755
303;FxZLHVsuwZg;905803;32812;0;1723;0.11042471042471043;0.03474903474903475;0.8393822393822394;0.032615598455598444
304;kCFJMgsObCE;673155;30935;0;810;0.10531697341513292;0.03885480572597137;0.8220858895705522;0.02725449897750511
305;ZuizlN2vM7I;922721;23444;0;1175;0.08957415565345081;0.0315712187958884;0.8590308370044053;0.026483847283406747
306;WvbxS-wjA-s;1293037;92474;0;9737;0.013599274705349048;0.001813236627379873;0.9750679963735267;0.004801359927470534
307;M_JLplqhLIU;1052535;76055;0;6182;0.13517665130568357;0.05606758832565284;0.7903225806451613;0.031149615975422408
308;79h1WbD4SUM;503236;18640;0;598;0.009071274298056155;0.006911447084233261;0.9766738660907127;0.000903455723542117
309;pgzQgX3MzsA;688659;18065;0;1611;0.11741528762805359;0.03467297084318361;0.8187549251379038;0.03449732072498026
310;4XnqgSyW-uU;579183;23182;0;910;0.09271523178807947;0.028296207104154123;0.8506923540036123;0.026227754364840462
311;bPhSOVcVOBo;787905;53768;0;2311;0.1341222879684418;0.03747534516765286;0.8086785009861933;0.035963510848126226
312;35W8pF2-kpc;414186;14767;0;682;0.08069458631256383;0.026557711950970377;0.8825331971399387;0.01721154239019406
313;mr2TWyiJgww;706188;17340;0;1463;0.11553175210405509;0.03366488140780413;0.8324407039020658;0.03153963274674827
314;Wk1TbB1bc0I;540075;22192;0;1943;0.15306122448979592;0.021137026239067054;0.8046647230320699;0.05305109329446049
315;DgnwEchQ6GY;237195;10642;0;899;0.10588235294117647;0.023529411764705882;0.8549019607843137;0.03208745098039216
316;4F7R9DfwvY0;584022;16058;0;1668;0.1061611374407583;0.03696682464454976;0.8407582938388626;0.027575639810426534
317;eU_luB68tL0;1682290;51365;0;2514;0.1366120218579235;0.0273224043715847;0.8183060109289617;0.0443844262295082
318;TNRJyMgwYDY;643421;16132;0;2549;0.09018830525272548;0.02973240832507433;0.8612487611496531;0.022081565906838442
319;jgTU2IuxYd4;697523;21827;0;1463;0.09051724137931035;0.027298850574712645;0.8467432950191571;0.02619631226053634
320;9tvYM9uo8Rk;483438;23331;0;571;0.09946236559139784;0.043010752688172046;0.8387096774193549;0.02559502688172044
321;Dp66fZmbh6A;548576;17719;0;991;0.08695652173913043;0.0426731078904992;0.8542673107890499;0.015762077294685983
322;50tQPtn1fiE;667033;16105;0;836;0.10696920583468396;0.04862236628849271;0.8379254457050244;0.0252513776337115
323;vYCJTYBYL1U;555487;21641;0;623;0.010004349717268378;0.004784688995215311;0.9721618094823836;0.0016636363636363639
324;p0RjT9SNFxc;471676;21756;0;880;0.12646239554317548;0.022284122562674095;0.8295264623955432;0.03969064066852357
325;m8oxJP4RM0c;641612;17674;0;1401;0.0684931506849315;0.02054794520547945;0.8972602739726028;0.01849760273972603
326;DEZzoZKi7N4;585136;32571;0;1607;0.10704787234042554;0.02526595744680851;0.8550531914893617;0.03355432180851058
327;pm74reA9nWk;770879;28970;0;1819;0.08095781071835804;0.013683010262257697;0.8928164196123147;0.025859407069555296
328;DJG040NbhCE;667433;15998;0;871;0.08339173090399439;0.02592852137351086;0.8521373510861948;0.0232667133847232
329;NCm8O2udqxE;404317;16774;0;2728;0.011052166224580018;0.004420866489832007;0.9814323607427056;0.0025611405835543766
330;bTYsIlyRjOg;1185932;32296;0;6525;0.09587628865979382;0.02268041237113402;0.8577319587628865;0.02691484536082476
331;uvzMj1rNjpw;998470;27148;0;1554;0.12985781990521328;0.031279620853080566;0.8303317535545024;0.039651658767772484
332;rmKTrLR2kkU;525301;20316;0;568;0.09972801450589303;0.019038984587488667;0.8631006346328196;0.03309773345421577
333;XU47aNFCmcw;447595;24183;0;1386;0.11992445703493862;0.03210576015108593;0.8319169027384324;0.03364353163361653
334;XCWN5zStCIs;1102661;28519;0;2058;0.10491803278688525;0.03409836065573771;0.8275409836065574;0.027479278688524574
335;jx7-evypX50;514029;22453;0;718;0.10286844708209693;0.024727992087042534;0.857566765578635;0.03004406528189906
336;VFlSNEmyX7g;1175116;69232;0;6087;0.09133709981167608;0.025423728813559324;0.8709981167608286;0.02712419962335217
337;n_etfesTPVY;526693;17794;0;644;0.08877805486284289;0.03291770573566085;0.8538653366583541;0.02290703241895259
338;7aX-8F-ndeg;699107;25889;0;3400;0.13;0.01;0.82;0.044950000000000004
339;U5h5LA0GUpc;587044;18926;0;1102;0.0970970970970971;0.02702702702702703;0.8378378378378378;0.02682242242242242
340;gMnfYPA56gM;819391;24656;0;1712;0.08650681711330513;0.03714151386929948;0.8509637987776211;0.018087306064880095
341;v02R5d7Lg7w;876042;27788;0;1883;0.1087087087087087;0.04024024024024024;0.8246246246246246;0.02456558558558557
342;5tEJ5Da-JjQ;612609;16131;0;930;0.08006962576153177;0.01392515230635335;0.8885987815491732;0.026620887728459542
343;NMk2JjrO1hc;526911;20448;0;748;0.08327137546468401;0.046096654275092935;0.8550185873605948;0.014494795539033451
344;Ptb76LOlbi8;1144067;31072;0;1298;0.00980748274609517;0.003632401017072285;0.9811115147112242;0.0019717035960770076
345;Yc3gNa9ujYU;1284680;43159;0;2230;0.11655492521918515;0.029396596183599792;0.8380608561113976;0.03515214027849397
346;Wqmne0Vn1Uk;431146;16469;0;430;0.09061313076505698;0.042322300596852956;0.8513293543136191;0.019217634291915354
347;6-DPNto7Ruw;130156;3879;0;431;0.09815950920245399;0.012269938650306749;0.8711656441717791;0.025958282208588958
348;lG1tJ549ofU;575191;12979;0;627;0.11657458563535912;0.024861878453038673;0.8386740331491712;0.03475585635359111
349;vnjza1svqYQ;535275;22554;0;1258;0.10143830431491295;0.0408781226343679;0.846328538985617;0.02820878122634367
350;4BQFvouSDOg;519853;14954;0;958;0.10714285714285714;0.03;0.8361904761904762;0.03093776190476184
351;w_Lw0Ix2E54;299198;13445;0;1679;0.09758454106280193;0.024154589371980676;0.8579710144927536;0.02783198067632852
352;S00mYlWizqc;690081;25793;0;1941;0.09722222222222222;0.037698412698412696;0.8353174603174603;0.022468452380952384
353;0jJnZWOEOAI;694123;26278;0;1279;0.12140240711669283;0.030350601779173206;0.82574568288854;0.036234746206174735
354;N1wic3ye4A8;948472;24892;0;1788;0.10414902624894158;0.028789161727349702;0.8484335309060118;0.03028983911939033
355;3z2JoqU-JiE;525587;14707;0;1403;0.0836076366030283;0.03554970375246873;0.8657011191573404;0.01868117182356815
356;Ozce1EYBdmM;626172;23464;0;2286;0.08835341365461848;0.03614457831325301;0.8514056224899599;0.023314859437751002
357;38nV1BhcepE;658233;25209;0;1707;0.1337386018237082;0.0364741641337386;0.817629179331307;0.03885045592705167
358;WtaTr8XOyAY;818925;37533;0;1874;0.10516431924882629;0.01971830985915493;0.8300469483568075;0.03263098591549297
359;oEwufx9HEgU;975158;40320;0;2134;0.1127348643006263;0.037578288100208766;0.8343771746694503;0.033462352122477376
360;fACLOp12uDw;806145;27510;0;1719;0.1476923076923077;0.03323076923076923;0.7981538461538461;0.0448393846153845
361;1m7B4vI43BE;659212;18086;0;958;0.08056042031523643;0.021015761821366025;0.8677758318739054;0.023099299474605966
362;uMUNIijaWgc;978548;25892;0;1078;0.08074534161490683;0.043478260869565216;0.8633540372670807;0.017769875776397506
363;g3ahKqJEpRY;1560921;87946;0;5899;0.11038353601496725;0.02806361085126286;0.8391019644527596;0.03360579981290925
364;nV1niQVFyHI;538554;22072;0;901;0.12090395480225989;0.0327683615819209;0.8192090395480226;0.0375638418079096
365;-Hn43WGe4ws;152874;2581;0;235;0.09863013698630137;0.021917808219178082;0.8589041095890411;0.026933013698630128
366;y05kScfXQAs;541211;7784;0;536;0.06987577639751552;0.027950310559006212;0.8835403726708074;0.01481350931677019
367;JPYh19wAyvs;464340;20165;0;587;0.104;0.04218181818181818;0.8130909090909091;0.025138909090909108
368;fhnQ4_Gi8GU;566238;20402;0;1226;0.09941520467836257;0.03508771929824561;0.8596491228070176;0.028564327485380122
369;8z6_4BaSh7Q;99468;4016;0;454;0.11360448807854137;0.025245441795231416;0.844319775596073;0.037784291725105196
370;Fu_bAG221zI;637068;26452;0;1886;0.11457521434138737;0.03897116134060795;0.8261886204208886;0.03031457521434142
371;RMJyAGUsEx8;105329;2524;0;113;0.10621761658031088;0.034974093264248704;0.8432642487046632;0.030456476683937823
372;ePbl4cOG-Oc;727770;32161;0;976;0.08847867600254615;0.022278803309993635;0.8688733290897518;0.029239974538510495
